Is Impresa?,Nom,Nom Lliga,Dia partit,Horari partit,Categoria,Subcategoria,Data Pagament Albara,Data Introducció,Nivell,Domicili,Modalitat,Núm. sorteig,Observacions,Grups,Email
0,"Kinobs Sports SLU ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-29,Nivell E,"C. Ràfols, s/n",FUTBOL 5,7,,,coordinacio@kinobs.com
1,"Escola Grevol ""A""",FUTBOL 5 PREALEVÍ FEMENÍ 1ª FASE CEEB,Dissabte,10:30 h,PREALEVÍ,FEMENÍ,2025-09-29,2025-09-29,Nivell C,"C. Provençals, 9 (cant. Pg. Taulat)",FUTBOL 5,7,,,pbragulat@afagrevol.cat
1,Escola Regina Carmeli,FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-29,Nivell C,"C. Eduard Toda, 37",FUTBOL 5,,,,jordidominguez@reginahorta.com
0,Centre Montserrat-Xavier,FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,20:00 h,INFANTIL,MIXT,,2025-09-29,Nivell E,"C. Ermengarda, 11-25",FUTBOL 5,Fora,,,cmx1904futsal@gmail.com
0,"Centre Montserrat-Xavier ""B""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Dissabte,10:00 h,PREBENJAMÍ,MIXT,,2025-09-29,Nivell E,"C. Ermengarda, 11-25",FUTBOL 5,Casa,,,cmx1904futsal@gmail.com
0,Centre Montserrat-Xavier,FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Dissabte,11:00 h,PREBENJAMÍ,MIXT,,2025-09-29,Nivell E,"C. Ermengarda, 11-25",FUTBOL 5,Casa,,,cmx1904futsal@gmail.com
0,"Centre Montserrat-Xavier ""B""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,ALEVÍ,MIXT,,2025-09-29,Nivell E,"C. Ermengarda, 11-25",FUTBOL 5,Fora,,,cmx1904futsal@gmail.com
0,Centre Montserrat-Xavier,FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,ALEVÍ,MIXT,,2025-09-29,Nivell E,"C. Ermengarda, 11-25",FUTBOL 5,Casa,,,cmx1904futsal@gmail.com
0,"Centre Montserrat-Xavier ""B""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-29,Nivell E,"C. Ermengarda, 11-25",FUTBOL 5,Fora,,,cmx1904futsal@gmail.com
1,Col·legi Sagrat Cor Sarrià,FUTBOL 5 JUVENIL FEMENÍ 1ª FASE CEEB,Divendres,18:00 h,JUVENIL,FEMENÍ,,2025-09-29,Nivell E,"C. Ramon Miquel i Planas, 38-40 (cotxes per C. Rafols)",FUTBOL 5,Casa,,,a.martin@sagratcorsarria.com
0,Col·legi Padre Damian Sagrados Corazones,FUTBOL 5 CADET MIXT 1ª FASE CEEB,Divendres,19:15 h,CADET,MIXT,,2025-09-28,Nivell C,"Av. Vallvidrera, 10",FUTBOL 5,Fora,,,extraescolars@padredamiansscc.net
0,Col·legi Padre Damian Sagrados Corazones,FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,ALEVÍ,MIXT,,2025-09-28,Nivell C,"Av. Vallvidrera, 10",FUTBOL 5,Fora,,,extraescolars@padredamiansscc.net
0,Col·legi Padre Damian Sagrados Corazones,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-28,Nivell A,"Av. Vallvidrera, 10",FUTBOL 5,Fora,,,extraescolars@padredamiansscc.net
0,Col·legi Padre Damian Sagrados Corazones,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,,2025-09-28,Nivell A,"Av. Vallvidrera, 10",FUTBOL 5,Casa,,,extraescolars@padredamiansscc.net
0,"Col·legi Padre Damian Sagrados Corazones ""A""",FUTBOL 5 PREALEVÍ FEMENÍ 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,FEMENÍ,,2025-09-28,Nivell C,"Av. Vallvidrera, 10",FUTBOL 5,Casa,,,extraescolars@padredamiansscc.net
0,"Col·legi Padre Damian Sagrados Corazones ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-28,Nivell B,"Av. Vallvidrera, 10",FUTBOL 5,Fora,,,extraescolars@padredamiansscc.net
0,"Escola El Carmel (Valors IPP) ""B""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,ALEVÍ,MIXT,,2025-09-28,Nivell E,"C. Coves d'en Cimany, 54",FUTBOL 5,Fora,,,siscugar30@hotmail.com
0,Escola El Carmel (Valors IPP),FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,PREALEVÍ,MIXT,,2025-09-28,Nivell E,"C. Coves d'en Cimany, 54",FUTBOL 5,Fora,,,siscugar30@hotmail.com
1,Escola El Carmel (Valors IPP),FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,20:00 h,ALEVÍ,MIXT,,2025-09-28,Nivell E,"C. Coves d'en Cimany, 54",FUTBOL 5,Fora,,,fgarcia@somvalors.com
1,"Escola Suïssa de Barcelona ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Dissabte,09:00 h,ALEVÍ,MIXT,2025-09-29,2025-09-28,Nivell E,"C. Balmes, 298",FUTBOL 5,2,,,deporteextraescolar@escuelasuizabcn.com
1,"Escola Suïssa de Barcelona ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,20:00 h,PREALEVÍ,MIXT,2025-09-29,2025-09-28,Nivell E,"C. Balmes, 298",FUTBOL 5,2,,,deporteextraescolar@escuelasuizabcn.com
1,"Escola Suïssa de Barcelona ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,BENJAMÍ,MIXT,2025-09-29,2025-09-28,Nivell E,"C. Balmes, 298",FUTBOL 5,2,,,deporteextraescolar@escuelasuizabcn.com
1,"Escola Suïssa de Barcelona ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,2025-09-29,2025-09-28,Nivell E,"C. Balmes, 298",FUTBOL 5,2,,,deporteextraescolar@escuelasuizabcn.com
1,"Scala Dei - Futsal Dante ""Vermell""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,2025-09-29,2025-09-26,Nivell E,"Pg. Valldaura, 43-53",FUTBOL 5,Casa,,,direccio@futsaldante.com
1,Scala Dei - Futsal Dante,FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,19:00 h,INFANTIL,MIXT,2025-09-29,2025-09-26,Nivell E,"Pg. Valldaura, 43-53",FUTBOL 5,Casa,,,direccio@futsaldante.com
1,Scala Dei - Futsal Dante,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,2025-09-29,2025-09-26,Nivell D,"Pg. Valldaura, 43-53",FUTBOL 5,Fora,,,direccio@futsaldante.com
1,Scala Dei - Futsal Dante,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Dissabte,09:30 h,BENJAMÍ,MIXT,2025-09-29,2025-09-26,Nivell C,"Pg. Valldaura, 43-53",FUTBOL 5,Fora,,,direccio@futsaldante.com
0,"Kinobs Sports SLU ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,INFANTIL,MIXT,,2025-09-26,Nivell E,"C. Ràfols, s/n",FUTBOL 5,3,,,kinobs@kinobs.com
1,"FC Xavi ""Groc""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-26,Nivell A,"C. Sant Oleguer, 10",FUTBOL 5,2,,LLIGA PROVA PREBENJAMÍ F5 grup 2,jo@gmail.com
1,"FC Xavi ""H""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-26,Nivell A,"C. Sant Oleguer, 10",FUTBOL 5,Indiferent,,LLIGA PROVA PREBENJAMÍ F5 grup 2,jo@gmail.com
1,"Institut Viladomat - TEAM ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,Divendres,19:15 h,CADET,MIXT,2025-09-26,2025-09-26,Nivell E,"C. Consell de Cent, 148",FUTBOL 5,Casa,,,david.palacios@team-org.com
1,"Institut Viladomat - TEAM ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,INFANTIL,MIXT,2025-09-26,2025-09-26,Nivell E,"C. Consell de Cent, 148",FUTBOL 5,Casa,,,david.palacios@team-org.com
1,"The Benjamin Franklin International School ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,ALEVÍ,MIXT,,2025-09-26,Nivell E,"Ptge. Torras i Bages, 1-5 (Sarrià)",FUTBOL 5,7,,,sergig@bfischool.org
1,"The Benjamin Franklin International School ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Dijous,18:00 h,PREBENJAMÍ,MIXT,,2025-09-26,Nivell E,"Ptge. Torras i Bages, 1-5 (Sarrià)",FUTBOL 5,3,,,sergig@bfischool.org
1,"The Benjamin Franklin International School ""B""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,Divendres,20:00 h,CADET,MIXT,,2025-09-26,Nivell E,"Ptge. Torras i Bages, 1-5 (Sarrià)",FUTBOL 5,7,,,sergig@bfischool.org
1,"The Benjamin Franklin International School ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,Dissabte,09:00 h,PREINFANTIL,MIXT,,2025-09-26,Nivell E,"Ptge. Torras i Bages, 1-5 (Sarrià)",FUTBOL 5,3,,,sergig@bfischool.org
1,"Escola Mallorca (AE L'Eixample) ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Dissabte,11:00 h,ALEVÍ,MIXT,,2025-09-26,Nivell E,"C. Londres, 64",FUTBOL 5,7,,,smarcaida@ielondres.cat
1,"Escola Mallorca (AE L'Eixample) ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:15 h,PREALEVÍ,MIXT,,2025-09-26,Nivell E,"C. Londres, 64",FUTBOL 5,7,,,smarcaida@ielondres.cat
1,"Escola Mallorca (AE L'Eixample) ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Dissabte,10:00 h,BENJAMÍ,MIXT,,2025-09-26,Nivell A,"C. Londres, 64",FUTBOL 5,Casa,,,smarcaida@ielondres.cat
1,"Escola de Futbol Sala Sant Marc de Sarrià ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,Divendres,19:00 h,CADET,MIXT,2025-09-26,2025-09-26,Nivell E,"C. Carrasco i Formiguera, 12",FUTBOL 5,Casa,por favor que nos pongan colegios los mas cercanos posibles,,ansenio@santmarc.com
1,"Escola de Futbol Sala Sant Marc de Sarrià ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,Divendres,20:00 h,PREINFANTIL,MIXT,2025-09-26,2025-09-26,Nivell E,"C. Carrasco i Formiguera, 12",FUTBOL 5,Casa,por favor que nos pongan colegios los mas cercanos posibles,,ansenio@santmarc.com
1,"Jesuïtes Gràcia - Col·legi Kostka ""Verd""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Dissabte,12:00 h,PREALEVÍ,MIXT,2025-09-26,2025-09-25,Nivell C,C. Antequera 2-4,FUTBOL 5,4,,,ruben.zubillaga@fje.edu
1,"Jesuïtes Gràcia - Col·legi Kostka ""Negre""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Dissabte,12:00 h,PREBENJAMÍ,MIXT,2025-09-26,2025-09-25,Nivell C,C. Antequera 2-4,FUTBOL 5,8,,,ruben.zubillaga@fje.edu
1,"Jesuïtes Gràcia - Col·legi Kostka ""Verd""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Dissabte,11:00 h,PREBENJAMÍ,MIXT,2025-09-26,2025-09-25,Nivell C,C. Antequera 2-4,FUTBOL 5,4,,,ruben.zubillaga@fje.edu
1,Manyanet Sant Andreu,FUTBOL 5 LLIGA JOVE FEMENÍ 1ª FASE CEEB,Dissabte,13:00 h,SÈNIOR,FEMENÍ,,2025-09-25,Nivell D,"C. Pare Manyanet, 19",FUTBOL 5,1,,,futsal.ampa@santandreu.manyanet.org
1,Manyanet Sant Andreu,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Dissabte,13:00 h,PREALEVÍ,MIXT,,2025-09-25,Nivell D,"C. Pare Manyanet, 19",FUTBOL 5,1,,,futsal.ampa@santandreu.manyanet.org
1,Manyanet Sant Andreu,FUTBOL 5 PREALEVÍ FEMENÍ 1ª FASE CEEB,Dissabte,12:00 h,PREALEVÍ,FEMENÍ,,2025-09-25,Nivell E,"C. Pare Manyanet, 19",FUTBOL 5,1,,,futsal.ampa@santandreu.manyanet.org
1,Manyanet Sant Andreu,FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Dissabte,11:00 h,INFANTIL,MIXT,,2025-09-25,Nivell C,"C. Pare Manyanet, 19",FUTBOL 5,1,,,futsal.ampa@santandreu.manyanet.org
1,Manyanet Sant Andreu B,FUTBOL 5 CADET FEMENÍ 1ª FASE CEEB,Dissabte,09:00 h,CADET,FEMENÍ,,2025-09-25,Nivell E,"C. Pare Manyanet, 19",FUTBOL 5,1,,,futsal.ampa@santandreu.manyanet.org
1,Manyanet Sant Andreu,FUTBOL 5 LLIGA JOVE MIXT 1ª FASE CEEB,Dissabte,10:00 h,SÈNIOR,MIXT,,2025-09-25,Nivell B,"C. Pare Manyanet, 19",FUTBOL 5,1,,,futsal.ampa@santandreu.manyanet.org
1,Manyanet Sant Andreu,FUTBOL 5 MENUTS|MENUDES MIXT 1ª FASE CEEB,Dissabte,11:00 h,MENUTS,MIXT,,2025-09-25,Nivell E,"C. Pare Manyanet, 19",FUTBOL 5,1,,,futsal.ampa@santandreu.manyanet.org
1,Manyanet Sant Andreu,FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Dissabte,14:00 h,ALEVÍ,MIXT,,2025-09-25,Nivell B,"C. Pare Manyanet, 19",FUTBOL 5,1,,,futsal.ampa@santandreu.manyanet.org
1,Manyanet Sant Andreu,FUTBOL 5 MENUDETS|MENUDETES MIXT 1ª FASE CEEB,Dissabte,09:00 h,MENUDETS,MIXT,,2025-09-25,Nivell D,"C. Pare Manyanet, 19",FUTBOL 5,1,,,futsal.ampa@santandreu.manyanet.org
1,Escola Ntra Sra de Lurdes,FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Dissabte,09:00 h,ALEVÍ,MIXT,2025-09-26,2025-09-25,Nivell D,"Via Augusta, 73-75",FUTBOL 5,1,,,coordinacioesports@escolalurdes.cat
1,Escola Ntra Sra de Lurdes,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Dissabte,10:00 h,PREALEVÍ,MIXT,2025-09-26,2025-09-25,Nivell D,"Via Augusta, 73-75",FUTBOL 5,1,,,coordinacioesports@escolalurdes.cat
1,Escola Ntra Sra de Lurdes,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Dissabte,11:00 h,BENJAMÍ,MIXT,2025-09-26,2025-09-25,Nivell E,"Via Augusta, 73-75",FUTBOL 5,1,,,coordinacioesports@escolalurdes.cat
1,"Escola Ntra Sra de Lurdes ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Dissabte,12:00 h,PREBENJAMÍ,MIXT,2025-09-26,2025-09-25,Nivell E,"Via Augusta, 73-75",FUTBOL 5,1,,,coordinacioesports@escolalurdes.cat
1,Galí Bellesguard (AE L'Eixample),FUTBOL 5 PREINFANTIL FEMENÍ 1ª FASE CEEB,Divendres,18:00 h,PREINFANTIL,FEMENÍ,,2025-09-25,Nivell C,"C. Carles Riba, 11-15",FUTBOL 5,5,,,Esports@galibellesguard.cat
1,Galí Bellesguard (AE L'Eixample),FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,,2025-09-25,Nivell D,"C. Carles Riba, 11-15",FUTBOL 5,5,,,Esports@galibellesguard.cat
1,Galí Bellesguard (AE L'Eixample),FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,Divendres,19:00 h,PREINFANTIL,MIXT,,2025-09-25,Nivell D,"C. Carles Riba, 11-15",FUTBOL 5,1,,,Esports@galibellesguard.cat
1,Galí Bellesguard (AE L'Eixample),FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-25,Nivell D,"C. Carles Riba, 11-15",FUTBOL 5,1,,,Esports@galibellesguard.cat
1,Galí Bellesguard (AE L'Eixample),FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,ALEVÍ,MIXT,,2025-09-25,Nivell C,"C. Carles Riba, 11-15",FUTBOL 5,1,,,Esports@galibellesguard.cat
1,"Escolàpies de Llúria (FPC CET 10) ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,ALEVÍ,MIXT,,2025-09-25,Nivell E,"C. Roger de Llúria, 62 (entrada Llar d'Infants)",FUTBOL 5,Fora,,,laiaruizh@gmail.com
1,"Escolàpies de Llúria (FPC CET 10) ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-25,Nivell E,"C. Roger de Llúria, 62 (entrada Llar d'Infants)",FUTBOL 5,Casa,,,laiaruizh@gmail.com
1,"IES Poeta Maragall ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,INFANTIL,MIXT,2025-09-26,2025-09-25,Nivell E,"C. Provença, 187",FUTBOL 5,Fora,,,info@team-org.com
1,"Escola Diputació - TEAM ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,PREALEVÍ,MIXT,2025-09-26,2025-09-25,Nivell E,"C. Diputació, 112",FUTBOL 5,Fora,,,merce.carrasco@team-org.com
1,"Escola Diputació - TEAM ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,ALEVÍ,MIXT,2025-09-26,2025-09-25,Nivell E,"C. Diputació, 112",FUTBOL 5,Casa,,,merce.carrasco@team-org.com
1,"Escola Diputació - TEAM ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,2025-09-26,2025-09-25,Nivell E,"C. Diputació, 112",FUTBOL 5,Casa,,,merce.carrasco@team-org.com
0,"Club Esportiu Mediterrani ""C""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,20:00 h,ALEVÍ,MIXT,,2025-09-25,Nivell E,"C. Riera Blanca, s/n (amb C. Canalejas)",FUTBOL 5,Fora,Equip d'iniciació,,futbolsala@mediterrani1931.com
0,"Escola Calderon de la Barca AMPA ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,PREALEVÍ,MIXT,,2025-09-25,Nivell D,"C. Ordunya, s/n (entrada C. Dr. Pi i Molist)",FUTBOL 5,8,,,orlandovaldu@gmail.com
0,"Escola Calderon de la Barca AMPA ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,20:00 h,ALEVÍ,MIXT,,2025-09-25,Nivell D,"C. Ordunya, s/n (entrada C. Dr. Pi i Molist)",FUTBOL 5,8,,,orlandovaldu@gmail.com
0,"Dominiques Barcelona ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-25,Nivell B,"C. Mallorca, 349",FUTBOL 5,1,,,ferranbulta@gmail.com
0,"Club Esportiu Mediterrani ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Dissabte,09:00 h,INFANTIL,MIXT,,2025-09-25,Nivell B,"C. Riera Blanca, s/n (amb C. Canalejas)",FUTBOL 5,Casa,,,futbolsala@mediterrani1931.com
1,"Club Esportiu Jesús Maria ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,Divendres,19:00 h,CADET,MIXT,,2025-09-25,Nivell B,"C. Jesus i Maria, 1-25",FUTBOL 5,7,,,clubesportiujm@edu.jmsanger.com
1,"Club Esportiu Jesús Maria ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,19:00 h,INFANTIL,MIXT,,2025-09-25,Nivell C,"C. Jesus i Maria, 1-25",FUTBOL 5,7,,,clubesportiujm@edu.jmsanger.com
1,"Club Esportiu Jesús Maria ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,Divendres,19:00 h,PREINFANTIL,MIXT,,2025-09-25,Nivell C,"C. Jesus i Maria, 1-25",FUTBOL 5,3,,,clubesportiujm@edu.jmsanger.com
1,"Club Esportiu Jesús Maria ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,ALEVÍ,MIXT,,2025-09-25,Nivell D,"C. Jesus i Maria, 1-25",FUTBOL 5,7,,,clubesportiujm@edu.jmsanger.com
1,"Club Esportiu Jesús Maria ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,PREALEVÍ,MIXT,,2025-09-25,Nivell C,"C. Jesus i Maria, 1-25",FUTBOL 5,3,,,clubesportiujm@edu.jmsanger.com
1,"Club Esportiu Jesús Maria ""B""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-25,Nivell B,"C. Jesus i Maria, 1-25",FUTBOL 5,3,,,clubesportiujm@edu.jmsanger.com
1,"Club Esportiu Jesús Maria ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-25,Nivell B,"C. Jesus i Maria, 1-25",FUTBOL 5,3,,,clubesportiujm@edu.jmsanger.com
1,"Club Esportiu Jesús Maria ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-25,Nivell C,"C. Jesus i Maria, 1-25",FUTBOL 5,7,,,clubesportiujm@edu.jmsanger.com
1,"FC Xavi ""C""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Dimarts,19:00 h,PREBENJAMÍ,MIXT,,2025-09-25,Nivell A,"Av. Litoral, 86",FUTBOL 5,Casa,,"COPA BENJAMI PROVA 1, LLIGA PROVA PREBENJAMÍ F5 grup 2",jo@gmail.com
1,"FC Xavi ""B""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,PREBENJAMÍ,MIXT,,2025-09-25,Nivell A,"Av. Litoral, 86",FUTBOL 5,1,,"COPA BENJAMI PROVA 1, LLIGA PROVA PREBENJAMÍ F5 grup 1",jo@gmail.com
1,"FC Xavi ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,PREBENJAMÍ,MIXT,,2025-09-25,Nivell A,"Av. Litoral, 86",FUTBOL 5,1,,"COPA BENJAMI PROVA 1, LLIGA PROVA PREBENJAMÍ F5 grup 1",jo@gmail.com
0,"Artós Sports Club (FPC CET 10) ""A""",FUTBOL 5 JUVENIL MIXT 1ª FASE CEEB,Dissabte,10:00 h,JUVENIL,MIXT,,2025-09-25,Nivell A,"C. Vergós, 67 (entrada també C. Rafael Batlle, 21)",FUTBOL 5,1,LLIGA DIVENDRES SIUSPLAU,,futbol@artossportsclub.com
0,"Artós Sports Club (FPC CET 10) ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,Divendres,20:45 h,CADET,MIXT,,2025-09-25,Nivell C,"C. Vergós, 67 (entrada també C. Rafael Batlle, 21)",FUTBOL 5,5,LLIGA DIVENDRES,,futbol@artossportsclub.com
0,"Artós Sports Club (FPC CET 10) ""B""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,Divendres,20:45 h,CADET,MIXT,,2025-09-25,Nivell E,"C. Vergós, 67 (entrada també C. Rafael Batlle, 21)",FUTBOL 5,1,LLIGA DIVENDRES,,futbol@artossportsclub.com
0,"Artós Sports Club (FPC CET 10) ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,19:45 h,INFANTIL,MIXT,,2025-09-25,Nivell A,"C. Vergós, 67 (entrada també C. Rafael Batlle, 21)",FUTBOL 5,1,LLIGA DIVENDRES,,futbol@artossportsclub.com
0,"Artós Sports Club (FPC CET 10) ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,Divendres,19:45 h,PREINFANTIL,MIXT,,2025-09-25,Nivell C,"C. Vergós, 67 (entrada també C. Rafael Batlle, 21)",FUTBOL 5,5,LLIGA DIVENDRES,,futbol@artossportsclub.com
0,"Artós Sports Club (FPC CET 10) ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:45 h,ALEVÍ,MIXT,,2025-09-25,Nivell B,"C. Vergós, 67 (entrada també C. Rafael Batlle, 21)",FUTBOL 5,5,LLIGA DIVENDRES,,futbol@artossportsclub.com
0,"Artós Sports Club (FPC CET 10) ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,19:45 h,PREALEVÍ,MIXT,,2025-09-25,Nivell A,"C. Vergós, 67 (entrada també C. Rafael Batlle, 21)",FUTBOL 5,1,LLIGA DIVENDRES,,futbol@artossportsclub.com
0,Artós Sports Club (FPC CET 10) B,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,BENJAMÍ,MIXT,,2025-09-25,Nivell C,"C. Vergós, 67 (entrada també C. Rafael Batlle, 21)",FUTBOL 5,5,LLIGA DIVENDRES,,futbol@artossportsclub.com
0,Artós Sports Club (FPC CET 10) A,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,BENJAMÍ,MIXT,,2025-09-25,Nivell A,"C. Vergós, 67 (entrada també C. Rafael Batlle, 21)",FUTBOL 5,1,LLIGA DIVENDRES,,futbol@artossportsclub.com
0,"Artós Sports Club (FPC CET 10) ""C""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-25,Nivell D,"C. Vergós, 67 (entrada també C. Rafael Batlle, 21)",FUTBOL 5,5,LLIGA DIVENDRES,,futbol@artossportsclub.com
0,"Artós Sports Club (FPC CET 10) ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-25,Nivell B,"C. Vergós, 67 (entrada també C. Rafael Batlle, 21)",FUTBOL 5,1,LLIGA DIVENDRES,,futbol@artossportsclub.com
